PMVJPTD,DLVJPTD,Bear Mask,Helm,Bear Mask$Insured$Weight: 5 Stones$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Hit Point Regeneration 4$Reflect Physical Damage 15%$Enhance Potions 2%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 3%$Cold Resist 23%$Poison Resist 4%$Energy Resist 4%$Strength Requirement 10$Durability 255 / 255$Major Artifact$ 
QMVJPTD,DLVJPTD,Wide-Brim Hat,Helm,"Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Poison Eater 12%$Hit Point Increase 5$Mana Increase 8$Mana Regeneration 3$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 4%$Fire Resist 5%$Cold Resist 24%$Poison Resist 20%$Energy Resist 25%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$ "
FMVJPTD,ICVJPTD,Radiant Scimitar,One-Handed,"Radiant Scimitar$Insured$Weight: 9 Stones$Splintering Weapon 20%$Hit Lightning 50%$Hit Life Leech 62%$Stamina Regeneration 3$Physical Resist 5%$Physical Damage 100%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 125$One-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
GMVJPTD,DLVJPTD,Wooden Shield,Shield,"Wooden Shield$Insured$Weight: 5 Stones$Brittle$Soul Charge 20%$Damage Eater 15%$Spell Channeling$Dexterity Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Reflect Physical Damage 15%$Swing Speed Increase 10%$Damage Increase 25%$Energy Resist 1%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
DMVJPTD,DLVJPTD,Vampiric Radiant Scimitar,One-Handed,"Vampiric Radiant Scimitar$Insured$Weight: 9 Stones$Brittle$Hit Stamina Leech 70%$Hit Mana Leech 62%$Hit Life Leech 62%$Hit Fatigue 70%$Hit Lower Defense 50%$Mage Weapon -20 Skill$Physical Damage 100%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 20$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$ "
JMVJPTD,ICVJPTD,Vicious Cutlass Of Haste,One-Handed,"Vicious Cutlass Of Haste$Insured$Weight: 8 Stones$Splintering Weapon 20%$Hit Fireball 50%$Hit Stamina Leech 50%$Prized$Stamina Increase 4$Damage Increase 50%$Physical Damage 100%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 25$One-Handed Weapon$Skill Required: Swordsmanship$Durability 40 / 40$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
KMVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Antique$Strength Bonus 10$Mana Increase 5$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Major Artifact$ 
HMVJPTD,ICVJPTD,Rune Blade,Two-Handed,"Rune Blade$Insured$Weight: 7 Stones$Splintering Weapon 25%$Hit Harm 30%$Stamina Increase 1$Stamina Regeneration 3$Damage Increase 50%$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 125$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
XLVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Mysticism +20$Meditation +15$Provocation +15$Swordsmanship +20$Antique$Strength Bonus 8$Enhance Potions 25%$Defense Chance Increase 15%$Lower Mana Cost 8%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$ 
VLVJPTD,ICVJPTD,Vicious Mace Of Quality,One-Handed,"Vicious Mace Of Quality$Insured$Weight: 14 Stones$Splintering Weapon 20%$Hit Fireball 50%$Spell Channeling$Prized$Hit Chance Increase 15%$Faster Casting -1$Lower Requirements 70%$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 13$One-Handed Weapon$Skill Required: Mace Fighting$Durability 61 / 61$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
BMVJPTD,ICVJPTD,Pike,Two-Handed,"Pike$Insured$Weight: 8 Stones$Splintering Weapon 25%$Dexterity Bonus 1$Mana Increase 1$Hit Point Regeneration 3$Hit Chance Increase 5%$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 125$Two-Handed Weapon$Skill Required: Fencing$Durability 93 / 93$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
CMVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Mana Increase 5$Mana Regeneration 4$Night Sight$Enhance Potions 25%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
ZLVJPTD,ICVJPTD,Vicious Pitchfork,Two-Handed,"Vicious Pitchfork$Insured$Weight: 11 Stones$Durability +80%$Splintering Weapon 20%$Prized$Mana Increase 4$Hit Chance Increase 20%$Damage Increase 70%$Physical Damage 100%$Weapon Damage 12 - 15$Weapon Speed 2.5s$Strength Requirement 50$Two-Handed Weapon$Skill Required: Fencing$Durability 102 / 102$* Requires The ""Stygian Abyss"" Expansion$Greater Artifact$ "
AMVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Tactics +15$Antique$Dexterity Bonus 8$Mana Increase 4$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 10%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
PLVJPTD,ICVJPTD,Halberd,Two-Handed,"Halberd$Insured$Weight: 16 Stones$Durability +100%$Splintering Weapon 25%$Hit Harm 30%$Dexterity Bonus 4$Luck 60$Physical Damage 100%$Weapon Damage 18 - 21$Weapon Speed 4s$Strength Requirement 95$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 148 / 148$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
QLVJPTD,ICVJPTD,Assassin Spike,One-Handed,"Assassin Spike$Insured$Weight: 4 Stones$Splintering Weapon 20%$Hit Fireball 50%$Poison Elemental Slayer$Mana Increase 4$Luck 50$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 15$One-Handed Weapon$Skill Required: Fencing$Durability 120 / 120$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
NLVJPTD,ICVJPTD,Vicious Elven Machete,One-Handed,"Vicious Elven Machete$Insured$Weight: 6 Stones$Durability +100%$Splintering Weapon 20%$Hit Lightning 60%$Poison Elemental Slayer$Prized$Hit Chance Increase 20%$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Swordsmanship$Durability 240 / 240$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
TLVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Fencing +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
RLVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Lore +15$Antique$Intelligence Bonus 8$Night Sight$Luck 100$Enhance Potions 35%$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Casting 1$Durability 255 / 255$Major Artifact$ 
SLVJPTD,ICVJPTD,Wild Staff,One-Handed,"Wild Staff$Insured$Weight: 8 Stones$Splintering Weapon 20%$Hit Fireball 50%$Intelligence Bonus 4$Hit Point Increase 3$Hit Point Regeneration 3$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 15$One-Handed Weapon$Skill Required: Mace Fighting$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
ILVJPTD,DLVJPTD,Leaf Gloves,Gloves,"Leaf Gloves$Insured$Weight: 2 Stones$Elves Only$Brittle$Casting Focus 2%$Strength Bonus 4$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Reflect Physical Damage 15%$Hit Chance Increase 4%$Lower Mana Cost 10%$Physical Resist 17%$Fire Resist 3%$Cold Resist 2%$Poison Resist 4%$Energy Resist 4%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$ "
FLVJPTD,DLVJPTD,Leaf Tonlet,Legs,"Leaf Tonlet$Insured$Weight: 2 Stones$Elves Only$Brittle$Casting Focus 2%$Dexterity Bonus 4$Stamina Increase 8$Hit Point Regeneration 4$Stamina Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 2%$Fire Resist 3%$Cold Resist 2%$Poison Resist 4%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
LLVJPTD,DLVJPTD,Chainmail Leggings,Legs,"Chainmail Leggings$Insured$Weight: 7 Stones$Brittle$Casting Focus 2%$Strength Bonus 4$Dexterity Bonus 5$Stamina Increase 10$Stamina Regeneration 1$Mana Regeneration 1$Luck 50$Reflect Physical Damage 20%$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 19%$Fire Resist 24%$Cold Resist 24%$Poison Resist 21%$Energy Resist 22%$Lower Requirements 40%$Strength Requirement 36$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
KLVJPTD,DLVJPTD,Leaf Gorget,Gorget,"Leaf Gorget$Insured$Weight: 2 Stones$Elves Only$Brittle$Energy Eater 12%$Casting Focus 3%$Strength Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Enhance Potions 2%$Defense Chance Increase 4%$Physical Resist 2%$Fire Resist 3%$Cold Resist 22%$Poison Resist 24%$Energy Resist 4%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
ZKVJPTD,DLVJPTD,Leaf Leggings,Legs,"Leaf Leggings$Insured$Weight: 2 Stones$Elves Only$Brittle$Casting Focus 3%$Dexterity Bonus 2$Stamina Increase 10$Mana Increase 2$Mana Regeneration 3$Luck 100$Reflect Physical Damage 15%$Enhance Potions 1%$Hit Chance Increase 4%$Defense Chance Increase 1%$Physical Resist 17%$Fire Resist 23%$Cold Resist 22%$Poison Resist 24%$Energy Resist 24%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
ALVJPTD,ICVJPTD,Scimitar,One-Handed,"Scimitar$Insured$Weight: 5 Stones$Splintering Weapon 30%$Hit Lower Defense 50%$Prized$Hit Point Regeneration 3$Swing Speed Increase 30%$Fire Resist 10%$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 25$One-Handed Weapon$Skill Required: Swordsmanship$Durability 62 / 62$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
XKVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Tactics +15$Fencing +15$Antique$Mana Regeneration 4$Luck 100$Enhance Potions 35%$Spell Damage Increase 15%$Faster Cast Recovery 3$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$ 
YKVJPTD,ICVJPTD,Dagger,One-Handed,"Dagger$Insured$Weight: 1 Stone$Splintering Weapon 20%$Hit Lightning 50%$Hit Lower Attack 50%$Prized$Hit Point Increase 3$Mana Regeneration 3$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 36 / 36$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
ELVJPTD,ICVJPTD,Elven Machete,One-Handed,"Elven Machete$Insured$Weight: 6 Stones$Durability +100%$Splintering Weapon 20%$Hit Fireball 50%$Luck 100$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Swordsmanship$Durability 120 / 120$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
PPVJPTD,ICVJPTD,War Mace,One-Handed,"War Mace$Insured$Weight: 17 Stones$Splintering Weapon 20%$Hit Lightning 50%$Hit Lower Attack 50%$Dexterity Bonus 4$Mana Regeneration 6$Physical Damage 100%$Weapon Damage 15 - 19$Weapon Speed 3.75s$Strength Requirement 125$One-Handed Weapon$Skill Required: Mace Fighting$Durability 70 / 70$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
QPVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Evaluate Intelligence +15$Antique$Stamina Increase 4$Mana Increase 4$Night Sight$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
NPVJPTD,ICVJPTD,Arcane Butcher Knife Of Slaughter,One-Handed,"Arcane Butcher Knife Of Slaughter$Insured$Weight: 1 Stone$Splintering Weapon 20%$Hit Fireball 50%$Spell Channeling$Prized$Mana Increase 4$Faster Casting -1$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 10$One-Handed Weapon$Skill Required: Swordsmanship$Durability 32 / 32$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
OPVJPTD,ICVJPTD,Wild Staff,One-Handed,"Wild Staff$Insured$Weight: 8 Stones$Splintering Weapon 20%$Hit Fireball 50%$Enhance Potions 10%$Physical Damage 30%$Chaos Damage 70%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 15$One-Handed Weapon$Skill Required: Mace Fighting$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
UPVJPTD,ICVJPTD,Butcher Knife,One-Handed,"Butcher Knife$Insured$Weight: 1 Stone$Splintering Weapon 30%$Hit Stamina Leech 20%$Hit Fatigue 20%$Stamina Increase 1$Mana Increase 1$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 125$One-Handed Weapon$Skill Required: Swordsmanship$Durability 31 / 31$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
HPVJPTD,ICVJPTD,Vicious War Cleaver,Two-Handed,"Vicious War Cleaver$Insured$Weight: 10 Stones$Splintering Weapon 25%$Hit Cold Area 40%$Hit Fatigue 40%$Prized$Strength Bonus 4$Hit Chance Increase 15%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 15$Two-Handed Weapon$Skill Required: Fencing$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
IPVJPTD,ICVJPTD,Diamond Mace,One-Handed,"Diamond Mace$Insured$Weight: 10 Stones$Splintering Weapon 20%$Hit Lightning 50%$Intelligence Bonus 4$Enhance Potions 10%$Fire Resist 5%$Physical Damage 100%$Weapon Damage 13 - 17$Weapon Speed 3.25s$Strength Requirement 125$One-Handed Weapon$Skill Required: Mace Fighting$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
LPVJPTD,ICVJPTD,Skinning Knife,One-Handed,"Skinning Knife$Insured$Weight: 1 Stone$Splintering Weapon 25%$Intelligence Bonus 4$Luck 100$Damage Increase 50%$Energy Resist 5%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 125$One-Handed Weapon$Skill Required: Swordsmanship$Durability 38 / 38$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
MPVJPTD,ICVJPTD,Elven Machete,One-Handed,"Elven Machete$Insured$Weight: 6 Stones$Splintering Weapon 25%$Hit Lower Defense 20%$Mana Increase 1$Physical Damage 90%$Fire Damage 10%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
JPVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Focus +15$Wrestling +15$Antique$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Cold Resist 15%$Durability 255 / 255$Major Artifact$ 
KPVJPTD,DLVJPTD,Leather Sleeves,Arms,Leather Sleeves$Insured$Weight: 2 Stones$Brittle$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Luck 100$Hit Chance Increase 4%$Defense Chance Increase 5%$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$ 
ZOVJPTD,ICVJPTD,Sledge Hammer,One-Handed,"Sledge Hammer$Insured$Uses Remaining: 36$Weight: 10 Stones$Splintering Weapon 20%$Hit Fireball 50%$Mage Weapon -20 Skill$Dexterity Bonus 4$Luck 80$Physical Damage 100%$Weapon Damage 13 - 17$Weapon Speed 3.25s$Strength Requirement 125$One-Handed Weapon$Skill Required: Mace Fighting$Durability 43 / 43$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
APVJPTD,ICVJPTD,Executioner's Axe,Two-Handed,"Executioner's Axe$Insured$Weight: 8 Stones$Splintering Weapon 25%$Hit Life Leech 32%$Hit Lower Attack 20%$Strength Bonus 2$Use Best Weapon Skill$Physical Damage 100%$Weapon Damage 15 - 18$Weapon Speed 3.25s$Strength Requirement 40$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 61 / 61$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
XOVJPTD,ICVJPTD,War Cleaver,Two-Handed,"War Cleaver$Insured$Weight: 10 Stones$Splintering Weapon 25%$Hit Cold Area 50%$Spell Channeling$Prized$Mana Increase 4$Luck 70$Faster Casting -1$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 15$Two-Handed Weapon$Skill Required: Fencing$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
YOVJPTD,DLVJPTD,Leaf Tonlet,Legs,Leaf Tonlet$Insured$Weight: 2 Stones$Elves Only$Brittle$Strength Bonus 4$Intelligence Bonus 4$Mana Increase 8$Hit Point Regeneration 4$Mana Regeneration 3$Reflect Physical Damage 15%$Enhance Potions 2%$Lower Reagent Cost 25%$Physical Resist 22%$Fire Resist 3%$Cold Resist 2%$Poison Resist 19%$Energy Resist 4%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$ 
EPVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Spirit Speak +20$Antique$Night Sight$Luck 100$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 20%$Energy Resist 15%$Durability 255 / 255$Major Artifact$ 
BPVJPTD,DLVJPTD,Tear Kite Shield,Shield,"Tear Kite Shield$Insured$Weight: 5 Stones$Brittle$Soul Charge 20%$Reactive Paralyze$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 7$Mana Increase 5$Stamina Regeneration 3$Reflect Physical Damage 20%$Defense Chance Increase 15%$Damage Increase 25%$Poison Resist 15%$Energy Resist 1%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
ROVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Provocation +15$Musicianship +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Faster Cast Recovery 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Major Artifact$ 
SOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Antique$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Swing Speed Increase 10%$Energy Resist 20%$Durability 255 / 255$Legendary Artifact$ 
POVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Mace Fighting +20$Antique$Intelligence Bonus 10$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
QOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +15$Spirit Speak +15$Antique$Dexterity Bonus 8$Stamina Increase 4$Hit Chance Increase 20%$Defense Chance Increase 20%$Faster Casting 1$Lower Mana Cost 8%$Cold Resist 20%$Durability 255 / 255$Legendary Artifact$ 
WOVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Animal Taming +15$Antique$Stamina Increase 5$Mana Increase 4$Spell Damage Increase 15%$Lower Reagent Cost 25%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
TOVJPTD,ICVJPTD,Quarter Staff,Two-Handed,"Quarter Staff$Insured$Weight: 4 Stones$Durability +100%$Splintering Weapon 25%$Spell Channeling$Battle Lust$Hit Point Regeneration 3$Faster Casting -1$Physical Damage 100%$Weapon Damage 11 - 14$Weapon Speed 2.25s$Strength Requirement 125$Two-Handed Weapon$Skill Required: Mace Fighting$Durability 108 / 108$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
UOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Strength Bonus 10$Intelligence Bonus 8$Mana Regeneration 3$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Casting 1$Durability 255 / 255$Major Artifact$ 
JOVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Peacemaking +15$Focus +15$Antique$Mana Regeneration 3$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Cast Recovery 3$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$ 
KOVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +10$Swordsmanship +20$Antique$Mana Regeneration 4$Night Sight$Luck 100$Lower Reagent Cost 25%$Swing Speed Increase 10%$Physical Resist 20%$Durability 255 / 255$Legendary Artifact$ 
HOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Ninjitsu +10$Focus +15$Wrestling +15$Antique$Strength Bonus 8$Luck 150$Hit Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$ 
NOVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +15$Antique$Intelligence Bonus 8$Mana Regeneration 3$Night Sight$Enhance Potions 35%$Spell Damage Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Durability 255 / 255$Major Artifact$ 
OOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Wrestling +10$Swordsmanship +15$Antique$Strength Bonus 10$Intelligence Bonus 10$Mana Regeneration 3$Defense Chance Increase 15%$Damage Increase 25%$Poison Resist 20%$Durability 255 / 255$Legendary Artifact$ 
AOVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Stealing +20$Provocation +15$Antique$Strength Bonus 8$Stamina Increase 4$Mana Increase 4$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
FOVJPTD,DLVJPTD,Leaf Arms,Arms,"Leaf Arms$Insured$Weight: 2 Stones$Elves Only$Brittle$Fire Eater 15%$Strength Bonus 4$Intelligence Bonus 4$Hit Point Regeneration 4$Enhance Potions 3%$Hit Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 2%$Fire Resist 3%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 15$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
DOVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Provocation +15$Swordsmanship +20$Prized$Dexterity Bonus 8$Mana Increase 4$Faster Casting 1$Lower Reagent Cost 25%$Durability 255 / 255$Major Artifact$ 
TNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Fencing +15$Antique$Strength Bonus 8$Spell Damage Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 25%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
UNVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Discordance +20$Antique$Strength Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Hit Chance Increase 15%$Spell Damage Increase 18%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
RNVJPTD,ICVJPTD,Vicious Elven Machete Of Sorcery,One-Handed,"Vicious Elven Machete Of Sorcery$Insured$Weight: 6 Stones$Splintering Weapon 25%$Hit Fireball 20%$Prized$Mana Increase 5$Hit Chance Increase 10%$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
SNVJPTD,ICVJPTD,Elven Machete,One-Handed,"Elven Machete$Insured$Weight: 6 Stones$Splintering Weapon 25%$Hit Stamina Leech 20%$Hit Life Leech 27%$Luck 60$Damage Increase 40%$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 125$One-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
XNVJPTD,ICVJPTD,Dagger,One-Handed,"Dagger$Insured$Weight: 1 Stone$Splintering Weapon 20%$Hit Fireball 50%$Spell Channeling$Intelligence Bonus 4$Faster Casting -1$Fire Resist 10%$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 31 / 31$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
YNVJPTD,ICVJPTD,Katana,One-Handed,"Katana$Insured$Weight: 6 Stones$Splintering Weapon 25%$Mana Regeneration 3$Physical Resist 5%$Physical Damage 50%$Energy Damage 50%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 25$One-Handed Weapon$Skill Required: Swordsmanship$Durability 40 / 40$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
VNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Anatomy +15$Provocation +15$Antique$Intelligence Bonus 8$Stamina Increase 4$Luck 100$Enhance Potions 25%$Defense Chance Increase 15%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
