PJJPZRD,MPAQZMD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Healing +10$Spirit Speak +15$Prized$Mana Regeneration 3$Enhance Potions 35%$Defense Chance Increase 20%$Spell Damage Increase 15%$Durability 255 / 255$Greater Artifact$, 
RJVNIRD,MPAQZMD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Prized$Enhance Potions 25%$Hit Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
STVCEND,MPAQZMD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Prized$Intelligence Bonus 8$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Greater Artifact$, 
TNUCEND,MPAQZMD,Arcane Bracelet,Bracelet,Arcane Bracelet$Insured$Weight: 1 Stone$Prized$Intelligence Bonus 10$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 10%$Lower Reagent Cost 25%$Durability 255 / 255$Greater Artifact$, 
UQTCEND,MPAQZMD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Prized$Intelligence Bonus 8$Enhance Potions 35%$Hit Chance Increase 15%$Defense Chance Increase 15%$Damage Increase 25%$Durability 255 / 255$Lesser Artifact$, 
WYRXWQD,MPAQZMD,Vicious Ring,Ring,Vicious Ring$Insured$Weight: 1 Stone$Prized$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Damage Increase 35%$Poison Resist 10%$Durability 255 / 255$Greater Artifact$, 
YZTCEND,MPAQZMD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Prized$Enhance Potions 20%$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 18%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
ZIJPZRD,MPAQZMD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Lore +15$Stamina Increase 4$Night Sight$Luck 100$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 8%$Durability 255 / 255$Greater Artifact$, 
DJYDLTD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Stamina Increase 4$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Physical Resist 20%$Durability 255 / 255$Legendary Artifact$, 
FGKZDRD,NGOYNPD,Ring,Ring,Ring$Weight: 1 Stone$Fencing +15$Antique$Stamina Increase 4$Mana Regeneration 3$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$, 
FOCLQTD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +20$Antique$Mana Increase 4$Spell Damage Increase 18%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$, 
LHIXARD,NGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Taming +15$Antique$Strength Bonus 8$Mana Regeneration 4$Luck 100$Hit Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Energy Resist 15%$Durability 255 / 255$Legendary Artifact$, 
LWUCEND,NGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stealing +5$Discordance +15$Mace Fighting +15$Antique$Intelligence Bonus 8$Hit Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
MYNIEND,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +15$Parrying +15$Animal Taming +15$Antique$Stamina Increase 4$Luck 100$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
OUYDLTD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Throwing +5$Stealth +20$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Luck 150$Defense Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
RHXFFOD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Stamina Increase 4$Mana Regeneration 3$Night Sight$Luck 100$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 25%$Swing Speed Increase 10%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
UOYDLTD,NGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Antique$Intelligence Bonus 10$Mana Increase 5$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
UVQUAUD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Anatomy +15$Animal Taming +15$Antique$Intelligence Bonus 10$Mana Increase 4$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 10%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
VIHXARD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Throwing +15$Mysticism +15$Animal Lore +15$Antique$Dexterity Bonus 8$Mana Increase 4$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
YNIVHQD,NGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Parrying +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Hit Chance Increase 20%$Faster Cast Recovery 4$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
YTETWQD,NGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Chivalry +15$Provocation +20$Antique$Stamina Increase 4$Mana Regeneration 4$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 25%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
GVTKEND,NHOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Anatomy +15$Swordsmanship +15$Antique$Luck 100$Hit Chance Increase 20%$Faster Casting 1$Lower Mana Cost 10%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
AQNOQRD,NSQOQRD,Arcane Platemail Legs,Legs,Arcane Platemail Legs$Insured$Weight: 7 Stones$Brittle$Intelligence Bonus 5$Hit Point Increase 2$Mana Increase 8$Mana Regeneration 1$Defense Chance Increase 1%$Lower Mana Cost 10%$Physical Resist 20%$Fire Resist 3%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$Major Artifact$, 
AQXOQRD,NSQOQRD,Leather Sleeves,Arms,Leather Sleeves$Insured$Weight: 2 Stones$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Stamina Regeneration 1$Mana Regeneration 1$Reflect Physical Damage 5%$Enhance Potions 1%$Hit Chance Increase 4%$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 22%$Fire Resist 24%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Legendary Artifact$, 
BCZOQRD,NSQOQRD,Ringmail Tunic,Chest,Ringmail Tunic$Insured$Weight: 15 Stones$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 4$Reflect Physical Damage 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 3%$Cold Resist 16%$Poison Resist 5%$Energy Resist 3%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Major Artifact$, 
BSYOQRD,NSQOQRD,Leather Gorget,Gorget,Leather Gorget$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Mana Increase 8$Mana Regeneration 3$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 4%$Cold Resist 23%$Poison Resist 3%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
CWYOQRD,NSQOQRD,Leaf Gorget,Gorget,"Leaf Gorget$Insured$Weight: 2 Stones$Elves Only$Brittle$Casting Focus 3%$Hit Point Increase 7$Hit Point Regeneration 3$Luck 100$Reflect Physical Damage 15%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 2%$Fire Resist 3%$Cold Resist 2%$Poison Resist 4%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
CYWOQRD,NSQOQRD,Studded Gorget,Gorget,Studded Gorget$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Regeneration 3$Luck 100$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 3%$Poison Resist 3%$Energy Resist 4%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Major Artifact$, 
EAZOQRD,NSQOQRD,Chainmail Tunic,Chest,Chainmail Tunic$Insured$Weight: 7 Stones$Brittle$Strength Bonus 4$Dexterity Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 4%$Fire Resist 4%$Cold Resist 4%$Poison Resist 1%$Energy Resist 17%$Strength Requirement 60$Durability 255 / 255$Major Artifact$, 
ECOOQRD,NSQOQRD,Bone Leggings,Legs,Bone Leggings$Insured$Weight: 3 Stones$Brittle$Strength Bonus 5$Dexterity Bonus 4$Hit Point Increase 5$Mana Increase 8$Luck 100$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 18%$Cold Resist 4%$Poison Resist 2%$Energy Resist 4%$Strength Requirement 55$Durability 255 / 255$Major Artifact$, 
GBZOQRD,NSQOQRD,Bear Mask,Helm,Bear Mask$Insured$Weight: 5 Stones$Brittle$Hit Point Increase 7$Stamina Increase 8$Hit Point Regeneration 3$Stamina Regeneration 4$Mana Regeneration 4$Luck 100$Lower Reagent Cost 20%$Physical Resist 5%$Fire Resist 18%$Cold Resist 8%$Poison Resist 24%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
GKZOQRD,NSQOQRD,Hide Pants,Legs,Hide Pants$Insured$Weight: 5 Stones$Elves Only$Brittle$Strength Bonus 4$Intelligence Bonus 5$Stamina Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Enhance Potions 3%$Lower Reagent Cost 20%$Physical Resist 3%$Fire Resist 3%$Cold Resist 4%$Poison Resist 3%$Energy Resist 17%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Major Artifact$, 
IBZOQRD,NSQOQRD,Leather Gloves,Gloves,Leather Gloves$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Dexterity Bonus 5$Hit Point Regeneration 4$Mana Regeneration 3$Reflect Physical Damage 20%$Hit Chance Increase 5%$Defense Chance Increase 4%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 23%$Energy Resist 3%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Legendary Artifact$, 
IONOQRD,NSQOQRD,Floppy Hat,Helm,Floppy Hat$Insured$Weight: 1 Stone$Brittle$Strength Bonus 5$Dexterity Bonus 5$Hit Point Increase 7$Stamina Increase 10$Hit Point Regeneration 4$Defense Chance Increase 4%$Lower Mana Cost 8%$Fire Resist 5%$Cold Resist 24%$Poison Resist 15%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
JHZOQRD,NSQOQRD,Leaf Arms,Arms,Leaf Arms$Insured$Weight: 2 Stones$Elves Only$Brittle$Dexterity Bonus 5$Mana Increase 8$Hit Point Regeneration 4$Stamina Regeneration 3$Mana Regeneration 3$Enhance Potions 2%$Hit Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 2%$Fire Resist 3%$Cold Resist 17%$Poison Resist 24%$Energy Resist 4%$Lower Requirements 70%$Strength Requirement 4$Durability 255 / 255$Legendary Artifact$, 
JXOOQRD,NSQOQRD,Leaf Gloves,Gloves,"Leaf Gloves$Insured$Weight: 2 Stones$Elves Only$Brittle$Cold Eater 3%$Dexterity Bonus 4$Hit Point Increase 4$Stamina Increase 10$Hit Point Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 5%$Hit Chance Increase 1%$Defense Chance Increase 4%$Lower Reagent Cost 5%$Physical Resist 17%$Fire Resist 23%$Cold Resist 22%$Poison Resist 19%$Energy Resist 24%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
KSYOQRD,NSQOQRD,Platemail Legs,Legs,Platemail Legs$Insured$Weight: 7 Stones$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 1$Luck 100$Reflect Physical Damage 5%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 25%$Fire Resist 18%$Cold Resist 17%$Poison Resist 23%$Energy Resist 22%$Lower Requirements 40%$Strength Requirement 54$Durability 255 / 255$Legendary Artifact$, 
LQWOQRD,NSQOQRD,Order Shield,Shield,Order Shield$Insured$Weight: 7 Stones$Brittle$Dexterity Bonus 5$Hit Point Increase 5$Stamina Increase 5$Mana Increase 4$Luck 150$Reflect Physical Damage 15%$Defense Chance Increase 20%$Lower Mana Cost 4%$Damage Increase 25%$Physical Resist 1%$Lower Requirements 70%$Strength Requirement 28$Durability 255 / 255$Legendary Artifact$, 
LQZOQRD,NSQOQRD,Platemail Gloves,Gloves,Platemail Gloves$Insured$Weight: 2 Stones$Brittle$Strength Bonus 2$Intelligence Bonus 4$Hit Point Increase 7$Stamina Increase 10$Stamina Regeneration 1$Luck 100$Reflect Physical Damage 15%$Enhance Potions 1%$Defense Chance Increase 2%$Lower Mana Cost 10%$Physical Resist 25%$Fire Resist 23%$Cold Resist 17%$Poison Resist 23%$Energy Resist 7%$Mage Armor$Strength Requirement 70$Durability 255 / 255$Legendary Artifact$, 
LSUOQRD,NSQOQRD,Bone Gloves,Gloves,Bone Gloves$Insured$Weight: 2 Stones$Brittle$Strength Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Increase 8$Reflect Physical Damage 15%$Enhance Potions 2%$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 3%$Fire Resist 18%$Cold Resist 4%$Poison Resist 2%$Energy Resist 4%$Lower Requirements 100%$Mage Armor$Durability 255 / 255$Legendary Artifact$, 
LWYOQRD,NSQOQRD,Heater Shield,Shield,"Heater Shield$Insured$Weight: 8 Stones$Brittle$Fire Eater 12%$Spell Channeling$Strength Bonus 5$Intelligence Bonus 4$Stamina Regeneration 3$Luck 150$Reflect Physical Damage 15%$Hit Chance Increase 4%$Defense Chance Increase 15%$Faster Casting -1$Lower Mana Cost 4%$Fire Resist 1%$Strength Requirement 90$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
MKPOQRD,NSQOQRD,Ringmail Sleeves,Arms,"Ringmail Sleeves$Insured$Weight: 15 Stones$Brittle$Poison Eater 12%$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 4$Enhance Potions 2%$Physical Resist 3%$Fire Resist 3%$Cold Resist 1%$Poison Resist 20%$Energy Resist 18%$Lower Requirements 70%$Mage Armor$Strength Requirement 12$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
MMZOQRD,NSQOQRD,Bronze Shield,Shield,Bronze Shield$Weight: 6 Stones$Brittle$Dexterity Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 4$Luck 150$Reflect Physical Damage 15%$Faster Casting 1$Swing Speed Increase 10%$Cold Resist 1%$Lower Requirements 70%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
MWZOQRD,NSQOQRD,Bronze Shield,Shield,Bronze Shield$Insured$Weight: 6 Stones$Brittle$Strength Bonus 5$Hit Point Increase 7$Hit Point Regeneration 3$Mana Regeneration 4$Luck 100$Reflect Physical Damage 15%$Defense Chance Increase 15%$Lower Mana Cost 5%$Fire Resist 15%$Cold Resist 1%$Strength Requirement 35$Durability 255 / 255$Legendary Artifact$, 
NMTOQRD,NSQOQRD,Leather Gorget,Gorget,Leather Gorget$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Mana Increase 8$Hit Point Regeneration 1$Mana Regeneration 1$Luck 90$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 10%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 23%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
NYSOQRD,NSQOQRD,Leather Leggings,Legs,Leather Leggings$Insured$Weight: 4 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Hit Chance Increase 5%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 18%$Energy Resist 18%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Legendary Artifact$, 
OIWOQRD,NSQOQRD,Leather Bustier,Chest,Leather Bustier$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Dexterity Bonus 4$Stamina Increase 8$Mana Regeneration 3$Luck 90$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
OMPOQRD,NSQOQRD,Wide-Brim Hat,Helm,"Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Casting Focus 2%$Dexterity Bonus 4$Hit Point Regeneration 3$Mana Regeneration 4$Luck 150$Enhance Potions 2%$Hit Chance Increase 5%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Fire Resist 5%$Cold Resist 24%$Poison Resist 5%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
PJOOQRD,NSQOQRD,Studded Tunic,Chest,Studded Tunic$Insured$Weight: 8 Stones$Brittle$Stamina Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Luck 150$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Physical Resist 2%$Fire Resist 19%$Cold Resist 3%$Poison Resist 3%$Energy Resist 19%$Lower Requirements 70%$Mage Armor$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
QEZOQRD,NSQOQRD,Bone Arms,Arms,"Bone Arms$Insured$Weight: 2 Stones$Brittle$Fire Eater 12%$Intelligence Bonus 4$Stamina Increase 8$Luck 100$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 3%$Cold Resist 19%$Poison Resist 2%$Energy Resist 4%$Lower Requirements 70%$Mage Armor$Strength Requirement 16$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
QINOQRD,NSQOQRD,Wide-Brim Hat,Helm,Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 5$Stamina Increase 10$Mana Increase 10$Stamina Regeneration 1$Mana Regeneration 1$Luck 50$Enhance Potions 3%$Defense Chance Increase 1%$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 15%$Fire Resist 25%$Cold Resist 29%$Poison Resist 20%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
TBOOQRD,NSQOQRD,Straw Hat,Helm,"Straw Hat$Insured$Weight: 1 Stone$Brittle$Fire Eater 3%$Casting Focus 2%$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Stamina Regeneration 1$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 5%$Physical Resist 15%$Fire Resist 25%$Cold Resist 24%$Poison Resist 25%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
TEZOQRD,NSQOQRD,Leather Tunic,Chest,Leather Tunic$Insured$Weight: 6 Stones$Brittle$Dexterity Bonus 4$Stamina Increase 10$Mana Increase 8$Mana Regeneration 3$Luck 100$Reflect Physical Damage 15%$Physical Resist 2%$Fire Resist 4%$Cold Resist 18%$Poison Resist 3%$Energy Resist 18%$Lower Requirements 70%$Strength Requirement 7$Durability 255 / 255$Major Artifact$, 
UXYOQRD,NSQOQRD,Studded Gloves,Gloves,Studded Gloves$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 4$Luck 100$Defense Chance Increase 4%$Physical Resist 17%$Fire Resist 4%$Cold Resist 18%$Poison Resist 3%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$, 
VHZOQRD,NSQOQRD,Raven Helm,Helm,"Raven Helm$Insured$Weight: 5 Stones$Elves Only$Brittle$Cold Eater 12%$Dexterity Bonus 4$Hit Point Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 15%$Hit Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 5%$Fire Resist 1%$Cold Resist 2%$Poison Resist 2%$Energy Resist 25%$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
VMYOQRD,NSQOQRD,Wizard's Hat,Helm,Wizard's Hat$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Intelligence Bonus 5$Hit Point Increase 7$Mana Increase 8$Luck 150$Reflect Physical Damage 15%$Hit Chance Increase 5%$Defense Chance Increase 4%$Fire Resist 5%$Cold Resist 24%$Poison Resist 5%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
WHNOQRD,NSQOQRD,Leather Gloves,Gloves,Leather Gloves$Insured$Weight: 1 Stone$Brittle$Strength Bonus 1$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 1$Reflect Physical Damage 20%$Hit Chance Increase 4%$Defense Chance Increase 2%$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 24%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
XMZOQRD,NSQOQRD,Tear Kite Shield,Shield,Tear Kite Shield$Insured$Weight: 5 Stones$Brittle$Spell Channeling$Stamina Increase 4$Hit Point Regeneration 3$Stamina Regeneration 4$Mana Regeneration 3$Hit Chance Increase 4%$Defense Chance Increase 15%$Lower Mana Cost 4%$Swing Speed Increase 10%$Energy Resist 1%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
XSYOQRD,NSQOQRD,Ringmail Gloves,Gloves,Ringmail Gloves$Insured$Weight: 2 Stones$Brittle$Dexterity Bonus 4$Mana Increase 8$Hit Point Regeneration 3$Luck 100$Enhance Potions 2%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 3%$Cold Resist 1%$Poison Resist 20%$Energy Resist 3%$Lower Requirements 100%$Mage Armor$Durability 255 / 255$Major Artifact$, 
YGZOQRD,NSQOQRD,Leather Gloves,Gloves,"Leather Gloves$Insured$Weight: 1 Stone$Brittle$Damage Eater 12%$Casting Focus 2%$Strength Bonus 4$Dexterity Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Hit Point Regeneration 1$Stamina Regeneration 1$Reflect Physical Damage 10%$Enhance Potions 3%$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 24%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
ZAQOQRD,NSQOQRD,Woodland Gorget,Gorget,"Woodland Gorget$Insured$Weight: 3 Stones$Elves Only$Brittle$Cold Eater 15%$Strength Bonus 5$Dexterity Bonus 5$Hit Point Increase 7$Stamina Increase 8$Mana Increase 10$Enhance Potions 3%$Hit Chance Increase 4%$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 5%$Fire Resist 3%$Cold Resist 2%$Poison Resist 13%$Energy Resist 2%$Mage Armor$Strength Requirement 45$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
ZMZOQRD,NSQOQRD,Woodland Gauntlets,Gloves,"Woodland Gauntlets$Insured$Weight: 2 Stones$Elves Only$Brittle$Poison Eater 12%$Strength Bonus 4$Dexterity Bonus 4$Hit Point Regeneration 3$Mana Regeneration 4$Luck 100$Lower Mana Cost 8%$Physical Resist 5%$Fire Resist 18%$Cold Resist 17%$Poison Resist 3%$Energy Resist 2%$Strength Requirement 70$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
BRYKEND,OAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +20$Meditation +15$Animal Taming +15$Antique$Mana Regeneration 3$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$, 
BYBNUSD,OAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Taming +20$Musicianship +15$Antique$Strength Bonus 10$Intelligence Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 3$Durability 255 / 255$Legendary Artifact$, 
CQCLQTD,OAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Magery +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Mana Increase 4$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
FYNIEND,OAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Discordance +15$Fencing +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Hit Chance Increase 20%$Spell Damage Increase 18%$Faster Cast Recovery 3$Lower Mana Cost 8%$Fire Resist 20%$Durability 255 / 255$Legendary Artifact$, 
GSWKEND,OAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Wrestling +15$Antique$Night Sight$Luck 100$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Cast Recovery 3$Damage Increase 35%$Energy Resist 20%$Durability 255 / 255$Legendary Artifact$, 
